timestamp,total_w,0V8_AON,0V8_SW,1V1_SYS,1V8_SYS,3V3_ADC,3V3_DAC,3V3_SYS,3V7_WL_SW,DDR_VDD2,DDR_VDDQ,HDMI,VDD_CORE
2026-06-21T14:46:15.132,2.211,0.0031,0.2644,0.2044,0.3621,0.0014,0.0008,0.4424,0.1747,0.0087,0.0000,0.1052,0.6438
2026-06-21T14:46:15.660,2.169,0.0028,0.2633,0.2032,0.3645,0.0014,0.0000,0.3931,0.1744,0.0141,0.0000,0.1027,0.6500
2026-06-21T14:46:16.184,2.174,0.0031,0.2640,0.2027,0.3616,0.0014,0.0000,0.4005,0.1744,0.0130,0.0000,0.1033,0.6500
2026-06-21T14:46:16.712,2.179,0.0027,0.2659,0.2056,0.3616,0.0006,0.0000,0.4059,0.1671,0.0130,0.0000,0.1058,0.6503
2026-06-21T14:46:17.236,2.153,0.0029,0.2637,0.2042,0.3605,0.0014,0.0000,0.3897,0.1674,0.0140,0.0000,0.1058,0.6438
2026-06-21T14:46:17.764,2.192,0.0032,0.2619,0.2250,0.3639,0.0014,0.0002,0.4128,0.1637,0.0130,0.0000,0.1027,0.6436
2026-06-21T14:46:18.288,2.163,0.0029,0.2615,0.2042,0.3663,0.0014,0.0008,0.4017,0.1671,0.0108,0.0000,0.1026,0.6438
2026-06-21T14:46:18.816,2.162,0.0031,0.2647,0.2032,0.3680,0.0014,0.0000,0.4002,0.1636,0.0141,0.0000,0.1002,0.6436
2026-06-21T14:46:19.340,2.165,0.0029,0.2655,0.2056,0.3602,0.0014,0.0000,0.3997,0.1598,0.0173,0.0000,0.1026,0.6503
2026-06-21T14:46:19.868,2.207,0.0027,0.2642,0.2045,0.3691,0.0014,0.0008,0.4287,0.1744,0.0174,0.0000,0.1001,0.6436
2026-06-21T14:46:20.392,2.228,0.0033,0.2623,0.2042,0.3638,0.0014,0.0000,0.4421,0.1711,0.0162,0.0000,0.1001,0.6631
2026-06-21T14:46:20.920,2.145,0.0029,0.2651,0.2049,0.3581,0.0014,0.0000,0.3952,0.1593,0.0184,0.0000,0.1026,0.6372
2026-06-21T14:46:21.444,2.169,0.0031,0.2647,0.2029,0.3639,0.0014,0.0000,0.3997,0.1711,0.0185,0.0000,0.1058,0.6376
2026-06-21T14:46:21.972,2.194,0.0031,0.2638,0.2032,0.3647,0.0014,0.0000,0.4114,0.1817,0.0238,0.0000,0.1033,0.6374
2026-06-21T14:46:22.496,2.176,0.0032,0.2643,0.2026,0.3625,0.0006,0.0008,0.3940,0.1674,0.0151,0.0000,0.1014,0.6636
2026-06-21T14:46:23.024,2.152,0.0027,0.2632,0.2171,0.3584,0.0014,0.0000,0.3970,0.1672,0.0108,0.0000,0.1026,0.6312
2026-06-21T14:46:23.548,2.153,0.0031,0.2643,0.2021,0.3612,0.0014,0.0000,0.4099,0.1601,0.0098,0.0000,0.1033,0.6376
2026-06-21T14:46:24.076,2.177,0.0033,0.2647,0.2064,0.3638,0.0006,0.0008,0.4067,0.1674,0.0130,0.0000,0.1002,0.6503
2026-06-21T14:46:24.600,2.198,0.0028,0.2627,0.2194,0.3609,0.0014,0.0002,0.4037,0.1784,0.0109,0.0000,0.1077,0.6503
